venue,address,country,latitude,longitude,humandate,humantime,startdate,enddate,instructor,helper,carpentry,curriculum,title,slug,flavor
"ASTRON Dwingeloo","Oude Hoogeveensedijk 4, 7991 PD Dwingeloo",NA,52.8134201,6.3958737,"March 29 - 30, 2023",9:30 - 17:00 CEST,2023-03-28T22:00:00Z,2023-03-29T22:00:00Z,"Johan Hidding, Hanno Spreeuw","Laura Ootes, Ole Mussmann",dc,dc-astronomy,Astronomical Data Science with Python,2023-03-29-dc-astronomy-python-astron,python
